"id","parent_id","name","description","source_id"
"11236","null","Urban","Imported by CPR loader","1"
"11248","null","Agriculture","Imported by CPR loader","1"
"11249","null","Energy","Imported by CPR loader","1"
"11250","null","Health","Imported by CPR loader","1"
"11251","null","Industry","Imported by CPR loader","1"
"11252","null","Water","Imported by CPR loader","1"
"11261","null","Agriculture","Imported by CPR loader","1"
"11262","null","Energy","Imported by CPR loader","1"
"11263","null","LULUCF","Imported by CPR loader","1"
"11264","null","Transportation","Imported by CPR loader","1"
"11273","null","Energy","Imported by CPR loader","1"
"11294","null","LULUCF","Imported by CPR loader","1"
"11304","null","LULUCF","Imported by CPR loader","1"
"11319","null","Energy","Imported by CPR loader","1"
"11320","null","Residential and Commercial","Imported by CPR loader","1"
"11321","null","Transportation","Imported by CPR loader","1"
"11336","null","Agriculture","Imported by CPR loader","1"
"11337","null","Environment","Imported by CPR loader","1"
"11338","null","Health","Imported by CPR loader","1"
"11339","null","LULUCF","Imported by CPR loader","1"
"11340","null","Transportation","Imported by CPR loader","1"
"11341","null","Water","Imported by CPR loader","1"
"11353","null","Economy-wide","Imported by CPR loader","1"
"11362","null","Energy","Imported by CPR loader","1"
"11363","null","Industry","Imported by CPR loader","1"
"11377","null","Agriculture","Imported by CPR loader","1"
"11378","null","Industry","Imported by CPR loader","1"
"11379","null","LULUCF","Imported by CPR loader","1"
"11380","null","Residential and Commercial","Imported by CPR loader","1"
"11388","null","Economy-wide","Imported by CPR loader","1"
"11389","null","Energy","Imported by CPR loader","1"
"11390","null","Industry","Imported by CPR loader","1"
"11391","null","Transportation","Imported by CPR loader","1"
"11398","null","Environment","Imported by CPR loader","1"
"11399","null","LULUCF","Imported by CPR loader","1"
"11400","null","Social development","Imported by CPR loader","1"
"11401","null","Transportation","Imported by CPR loader","1"
"11411","null","Energy","Imported by CPR loader","1"
"11422","null","Residential and Commercial","Imported by CPR loader","1"
"11423","null","Transportation","Imported by CPR loader","1"
"11432","null","Energy","Imported by CPR loader","1"
"11433","null","Residential and Commercial","Imported by CPR loader","1"
"11434","null","Transportation","Imported by CPR loader","1"
"11435","null","Water","Imported by CPR loader","1"
"11441","null","Energy","Imported by CPR loader","1"
"11442","null","Residential and Commercial","Imported by CPR loader","1"
"11118","null","Economy-wide","Imported by CPR loader","1"
"11127","null","Energy","Imported by CPR loader","1"
"11128","null","Industry","Imported by CPR loader","1"
"11138","null","Agriculture","Imported by CPR loader","1"
"11139","null","Energy","Imported by CPR loader","1"
"11140","null","Environment","Imported by CPR loader","1"
"11141","null","Residential and Commercial","Imported by CPR loader","1"
"11142","null","Water","Imported by CPR loader","1"
"11147","null","Agriculture","Imported by CPR loader","1"
"11148","null","Energy","Imported by CPR loader","1"
"11149","null","Social development","Imported by CPR loader","1"
"11150","null","Transportation","Imported by CPR loader","1"
"11151","null","Water","Imported by CPR loader","1"
"11165","null","Energy","Imported by CPR loader","1"
"11166","null","Waste","Imported by CPR loader","1"
"11182","null","Energy","Imported by CPR loader","1"
"11201","null","Energy","Imported by CPR loader","1"
"11202","null","Industry","Imported by CPR loader","1"
"11203","null","Residential and Commercial","Imported by CPR loader","1"
"11204","null","Transportation","Imported by CPR loader","1"
"11212","null","Economy-wide","Imported by CPR loader","1"
"11218","null","Energy","Imported by CPR loader","1"
"11237","null","Economy-wide","Imported by CPR loader","1"
"11238","null","Energy","Imported by CPR loader","1"
"11239","null","Transportation","Imported by CPR loader","1"
"11265","null","Transportation","Imported by CPR loader","1"
"11274","null","Agriculture","Imported by CPR loader","1"
"11275","null","Economy-wide","Imported by CPR loader","1"
"11276","null","Energy","Imported by CPR loader","1"
"11277","null","Environment","Imported by CPR loader","1"
"11278","null","Industry","Imported by CPR loader","1"
"11279","null","LULUCF","Imported by CPR loader","1"
"11280","null","Residential and Commercial","Imported by CPR loader","1"
"11281","null","Tourism","Imported by CPR loader","1"
"11282","null","Transportation","Imported by CPR loader","1"
"11283","null","Water","Imported by CPR loader","1"
"11295","null","Environment","Imported by CPR loader","1"
"11296","null","LULUCF","Imported by CPR loader","1"
"11305","null","Energy","Imported by CPR loader","1"
"11306","null","Residential and Commercial","Imported by CPR loader","1"
"11312","null","Economy-wide","Imported by CPR loader","1"
"11322","null","Economy-wide","Imported by CPR loader","1"
"11323","null","Energy","Imported by CPR loader","1"
"11324","null","Transportation","Imported by CPR loader","1"
"11325","null","Waste","Imported by CPR loader","1"
"11342","null","Economy-wide","Imported by CPR loader","1"
"11343","null","Industry","Imported by CPR loader","1"
"11354","null","Agriculture","Imported by CPR loader","1"
"11355","null","LULUCF","Imported by CPR loader","1"
"11364","null","Social development","Imported by CPR loader","1"
"11392","null","Energy","Imported by CPR loader","1"
"11402","null","Energy","Imported by CPR loader","1"
"11403","null","Transportation","Imported by CPR loader","1"
"11412","null","Health","Imported by CPR loader","1"
"11413","null","Residential and Commercial","Imported by CPR loader","1"
"11414","null","Transportation","Imported by CPR loader","1"
"11424","null","Environment","Imported by CPR loader","1"
"11425","null","LULUCF","Imported by CPR loader","1"
"11426","null","Waste","Imported by CPR loader","1"
"11427","null","Water","Imported by CPR loader","1"
"11443","null","Agriculture","Imported by CPR loader","1"
"11444","null","Health","Imported by CPR loader","1"
"11445","null","Industry","Imported by CPR loader","1"
"11119","null","Agriculture","Imported by CPR loader","1"
"11120","null","Energy","Imported by CPR loader","1"
"11121","null","Industry","Imported by CPR loader","1"
"11122","null","Residential and Commercial","Imported by CPR loader","1"
"11129","null","Environment","Imported by CPR loader","1"
"11130","null","LULUCF","Imported by CPR loader","1"
"11131","null","Transportation","Imported by CPR loader","1"
"11143","null","Social development","Imported by CPR loader","1"
"11152","null","Economy-wide","Imported by CPR loader","1"
"11153","null","Energy","Imported by CPR loader","1"
"11154","null","Transportation","Imported by CPR loader","1"
"11155","null","Waste","Imported by CPR loader","1"
"11167","null","Economy-wide","Imported by CPR loader","1"
"11168","null","Residential and Commercial","Imported by CPR loader","1"
"11169","null","Transportation","Imported by CPR loader","1"
"11183","null","Health","Imported by CPR loader","1"
"11184","null","Industry","Imported by CPR loader","1"
"11185","null","Transportation","Imported by CPR loader","1"
"11186","null","Waste","Imported by CPR loader","1"
"11205","null","Energy","Imported by CPR loader","1"
"11213","null","Coastal zones","Imported by CPR loader","1"
"11219","null","Agriculture","Imported by CPR loader","1"
"11220","null","Economy-wide","Imported by CPR loader","1"
"11221","null","LULUCF","Imported by CPR loader","1"
"11222","null","Transportation","Imported by CPR loader","1"
"11223","null","Waste","Imported by CPR loader","1"
"11240","null","Agriculture","Imported by CPR loader","1"
"11241","null","Energy","Imported by CPR loader","1"
"11242","null","LULUCF","Imported by CPR loader","1"
"11243","null","Tourism","Imported by CPR loader","1"
"11253","null","Transportation","Imported by CPR loader","1"
"11266","null","Health","Imported by CPR loader","1"
"11284","null","Energy","Imported by CPR loader","1"
"11285","null","Health","Imported by CPR loader","1"
"11286","null","Waste","Imported by CPR loader","1"
"11297","null","Economy-wide","Imported by CPR loader","1"
"11298","null","Energy","Imported by CPR loader","1"
"11299","null","Residential and Commercial","Imported by CPR loader","1"
"11300","null","Transportation","Imported by CPR loader","1"
"11301","null","Waste","Imported by CPR loader","1"
"11307","null","Industry","Imported by CPR loader","1"
"11308","null","LULUCF","Imported by CPR loader","1"
"11313","null","Energy","Imported by CPR loader","1"
"11314","null","Industry","Imported by CPR loader","1"
"11315","null","Residential and Commercial","Imported by CPR loader","1"
"11316","null","Waste","Imported by CPR loader","1"
"11326","null","Agriculture","Imported by CPR loader","1"
"11327","null","Buildings","Imported by CPR loader","1"
"11328","null","Health","Imported by CPR loader","1"
"11329","null","Industry","Imported by CPR loader","1"
"11330","null","Transportation","Imported by CPR loader","1"
"11344","null","Agriculture","Imported by CPR loader","1"
"11356","null","Other","Imported by CPR loader","1"
"11365","null","Agriculture","Imported by CPR loader","1"
"11366","null","Energy","Imported by CPR loader","1"
"11367","null","Environment","Imported by CPR loader","1"
"11368","null","Health","Imported by CPR loader","1"
"11369","null","Industry","Imported by CPR loader","1"
"11370","null","LULUCF","Imported by CPR loader","1"
"11371","null","Tourism","Imported by CPR loader","1"
"11372","null","Transportation","Imported by CPR loader","1"
"11373","null","Waste","Imported by CPR loader","1"
"11374","null","Water","Imported by CPR loader","1"
"11381","null","Energy","Imported by CPR loader","1"
"11382","null","Transportation","Imported by CPR loader","1"
"11393","null","Economy-wide","Imported by CPR loader","1"
"11394","null","Energy","Imported by CPR loader","1"
"11404","null","Energy","Imported by CPR loader","1"
"11405","null","Transportation","Imported by CPR loader","1"
"11415","null","Energy","Imported by CPR loader","1"
"11416","null","Residential and Commercial","Imported by CPR loader","1"
"11428","null","Environment","Imported by CPR loader","1"
"11429","null","LULUCF","Imported by CPR loader","1"
"11430","null","Transportation","Imported by CPR loader","1"
"11123","null","Energy","Imported by CPR loader","1"
"11132","null","Energy","Imported by CPR loader","1"
"11133","null","Residential and Commercial","Imported by CPR loader","1"
"11134","null","Transportation","Imported by CPR loader","1"
"11144","null","Economy-wide","Imported by CPR loader","1"
"11156","null","Coastal zones","Imported by CPR loader","1"
"11157","null","Urban","Imported by CPR loader","1"
"11158","null","Water","Imported by CPR loader","1"
"11170","null","Energy","Imported by CPR loader","1"
"11171","null","Health","Imported by CPR loader","1"
"11172","null","Water","Imported by CPR loader","1"
"11187","null","Economy-wide","Imported by CPR loader","1"
"11188","null","Energy","Imported by CPR loader","1"
"11189","null","Health","Imported by CPR loader","1"
"11190","null","Industry","Imported by CPR loader","1"
"11191","null","LULUCF","Imported by CPR loader","1"
"11192","null","Residential and Commercial","Imported by CPR loader","1"
"11193","null","Transportation","Imported by CPR loader","1"
"11196","null","Transportation","Imported by CPR loader","1"
"11206","null","Environment","Imported by CPR loader","1"
"11207","null","Health","Imported by CPR loader","1"
"11208","null","Tourism","Imported by CPR loader","1"
"11209","null","Water","Imported by CPR loader","1"
"11214","null","Health","Imported by CPR loader","1"
